pid,navd88_match_line,navd88_ft,ngvd29_flag,ngvd29_ft,error
DY0493,"NAVD 88
 ORTHO HEIGHT - 9.94 (+/-2cm) 32.6 (feet) VERTCON3",32.6,False,30.0,
DY0499,,,,,
DY2477,,,,,
DY0045,"NAVD 88
 ORTHO HEIGHT - 13.00 (+/-2cm) 42.7 (feet) VERTCON3",42.7,False,40.31,
DY0289,"NAVD 88
 ORTHO HEIGHT - 11.21 (+/-2cm) 36.8 (feet) VERTCON3",36.8,False,34.18,
DY0290,,,,,
DY0060,,,,,
DY0305,,,,,
EW5028,"NAVD 88
 ORTHO HEIGHT - 13.75 (+/-2cm) 45.1 (feet) VERTCON3",45.1,False,42.6,
DY1209,"NAVD 88
 ORTHO HEIGHT - 14.21 (+/-2cm) 46.6 (feet) VERTCON3",46.6,False,44.36,
DY1205,"NAVD 88
 ORTHO HEIGHT - 13.74 (+/-2cm) 45.1 (feet) VERTCON3",45.1,False,42.8,
DY0073,,,,,
DY0066,,,,,
DY1207,"NAVD 88
 ORTHO HEIGHT - 15.16 (+/-2cm) 49.7 (feet) VERTCON3",49.7,False,47.49,
DY0470,"NAVD 88
 ORTHO HEIGHT - 15.72 (+/-2cm) 51.6 (feet) VERTCON3",51.6,False,49.3,
DY1125,,,,,
DY1056,,,,,
DY0089,,,,,
DY0311,"NAVD 88
 ORTHO HEIGHT - 18.52 (+/-2cm) 60.8 (feet) VERTCON3",60.8,False,58.24,
DY0092,"NAVD 88
 ORTHO HEIGHT - 18.93 (+/-2cm) 62.1 (feet) VERTCON3",62.1,False,60.15,
DY1218,,,,,
DY1767,,,,,
EW1585,,,,,
DY0453,,,,,
DY0446,,,,,
DY2473,"NAVD 88
 ORTHO HEIGHT - 21.54 (+/-2cm) 70.7 (feet) VERTCON3",70.7,False,68.62,
DY0018,"NAVD 88
 ORTHO HEIGHT - 24.81 (+/-2cm) 81.4 (feet) VERTCON3",81.4,False,78.9,
DY1759,"NAVD 88
 ORTHO HEIGHT - 25.57 (+/-2cm) 83.9 (feet) VERTCON3",83.9,False,81.41,
EW1584,,,,,
DY0560,"NAVD 88
 ORTHO HEIGHT - 28.97 (+/-2cm) 95.0 (feet) VERTCON3",95.0,False,93.49,
DY0442,"NAVD 88
 ORTHO HEIGHT - 29.58 (+/-2cm) 97.0 (feet) VERTCON3",97.0,False,94.98,
DY0519,"NAVD 88
 ORTHO HEIGHT - 30.44 (+/-2cm) 99.9 (feet) VERTCON3",99.9,False,97.9,
DY1803,,,,,
DY1726,"NAVD 88
 ORTHO HEIGHT - 36.96 (+/-2cm) 121.3 (feet) VERTCON3",121.3,False,118.87,
DY1804,,,,,
DY0511,"NAVD 88
 ORTHO HEIGHT - 41.80 (+/-2cm) 137.1 (feet) VERTCON3",137.1,False,134.9,
DY1736,,,,,
DY0510,"NAVD 88
 ORTHO HEIGHT - 43.68 (+/-2cm) 143.3 (feet) VERTCON3",143.3,False,141.1,
DY0513,,,,,
DX3384,,,,,
DX3304,"NAVD 88
 ORTHO HEIGHT - 66.07 (+/-2cm) 216.8 (feet) VERTCON3",216.8,True,214.45,
EW5029,,,,,
EW1068,,,,,
EW1060,"NAVD 88
 ORTHO HEIGHT - 67.91 (+/-2cm) 222.8 (feet) VERTCON3",222.8,False,220.3,
DX3296,,,,,
EW1073,"NAVD 88
 ORTHO HEIGHT - 87.31 (+/-2cm) 286.4 (feet) VERTCON3",286.4,False,283.9,
EW4043,,,,,
EW1076,,,,,
FU2274,,,,,
FU0176,,,,,
FU2267,"NAVD 88
 ORTHO HEIGHT - 95.23 (+/-2cm) 312.4 (feet) VERTCON3",312.4,False,310.48,
EW1154,"NAVD 88
 ORTHO HEIGHT - 94.004 (meters) 308.41 (feet) READJUSTED",308.41,False,305.83,
EW1155,,,,,
DX3385,,,,,
EW1163,,,,,
EW1118,"NAVD 88
 ORTHO HEIGHT - 100.53 (+/-2cm) 329.8 (feet) VERTCON3",329.8,False,327.32,
FU2263,,,,,
EW1141,,,,,
FU1620,,,,,
FU0181,,,,,
FU1617,,,,,
FU1614,,,,,
DX3279,,,,,
FU1610,"NAVD 88
 ORTHO HEIGHT - 114.38 (+/-2cm) 375.3 (feet) VERTCON3",375.3,False,372.8,
EW1196,,,,,
DX3386,,,,,
DX3287,,,,,
FU1598,,,,,
FU1742,"NAVD 88
 ORTHO HEIGHT - 123.829 (meters) 406.26 (feet) ADJUSTED",406.26,False,403.6,
FU1601,"NAVD 88
 ORTHO HEIGHT - 122.92 (+/-2cm) 403.3 (feet) VERTCON3",403.3,False,400.69,
FU1592,,,,,
FU1594,,,,,
FU1593,,,,,
FU0202,,,,,
FU0162,"NAVD 88
 ORTHO HEIGHT - 128.975 (meters) 423.15 (feet) READJUSTED",423.15,False,420.48,
FU0333,"NAVD 88
 ORTHO HEIGHT - 129.044 (meters) 423.37 (feet) ADJUSTED",423.37,False,420.73,
FU0340,,,,,
FU0161,"NAVD 88
 ORTHO HEIGHT - 129.26 (+/-2cm) 424.1 (feet) VERTCON3",424.1,False,421.42,
FU0339,,,,,
EW1571,"NAVD 88
 ORTHO HEIGHT - 132.542 (meters) 434.85 (feet) ADJUSTED",434.85,False,432.39,
FU0341,"NAVD 88
 ORTHO HEIGHT - 134.446 (meters) 441.09 (feet) ADJUSTED",441.09,False,438.5,
DX3197,,,,,
EW2042,,,,,
EW2043,"NAVD 88
 ORTHO HEIGHT - 143.95 (+/-2cm) 472.3 (feet) VERTCON3",472.3,False,469.8,
FU0225,"NAVD 88
 ORTHO HEIGHT - 167.06 (+/-2cm) 548.1 (feet) VERTCON3",548.1,False,545.63,
EV2696,"NAVD 88
 ORTHO HEIGHT - 170.64 (+/-2cm) 559.8 (feet) VERTCON3",559.8,False,557.39,
EW2079,"NAVD 88
 ORTHO HEIGHT - 183.25 (+/-2cm) 601.2 (feet) VERTCON3",601.2,False,598.66,
FU0097,"NAVD 88
 ORTHO HEIGHT - 172.127 (meters) 564.72 (feet) READJUSTED",564.72,False,562.04,
EW4052,,,,,
EW2060,"NAVD 88
 ORTHO HEIGHT - 184.45 (+/-2cm) 605.1 (feet) VERTCON3",605.1,False,602.64,
EV2706,,,,,
EW2058,,,,,
EW2059,,,,,
DX2956,"NAVD 88
 ORTHO HEIGHT - 190.51 (+/-2cm) 625.0 (feet) VERTCON3",625.0,True,622.56,
EW2083,"NAVD 88
 ORTHO HEIGHT - 190.80 (+/-2cm) 626.0 (feet) VERTCON3",626.0,False,623.42,
FU0101,,,,,
EW2094,,,,,
FU0103,"NAVD 88
 ORTHO HEIGHT - 201.74 (+/-2cm) 661.9 (feet) VERTCON3",661.9,False,659.05,
EV2703,"NAVD 88
 ORTHO HEIGHT - 206.82 (+/-2cm) 678.5 (feet) VERTCON3",678.5,False,676.05,
FU0258,,,,,
EW2104,,,,,
EW4058,"NAVD 88
 ORTHO HEIGHT - 226.18 (+/-2cm) 742.1 (feet) VERTCON3",742.1,False,739.54,
DX3035,"NAVD 88
 ORTHO HEIGHT - 229.66 (+/-2cm) 753.5 (feet) VERTCON3",753.5,True,751.0,
EW4061,"NAVD 88
 ORTHO HEIGHT - 226.324 (meters) 742.53 (feet) ADJUSTED",742.53,False,740.04,
EV2717,,,,,
EW4063,,,,,
EW4436,,,,,
EW2121,,,,,
EW4435,"NAVD 88
 ORTHO HEIGHT - 242.81 (+/-2cm) 796.6 (feet) VERTCON3",796.6,False,793.78,
DX3005,,,,,
EW4064,,,,,
FU0106,,,,,
EW4438,,,,,
EW4066,,,,,
EW4432,,,,,
EW2125,,,,,
EW4439,"NAVD 88
 ORTHO HEIGHT - 256.66 (+/-2cm) 842.1 (feet) VERTCON3",842.1,False,839.1,
FU0028,"NAVD 88
 ORTHO HEIGHT - 259.812 (meters) 852.40 (feet) ADJUSTED",852.4,False,849.66,
EV3058,,,,,
EV2716,,,,,
EW4448,,,,,
EV3052,,,,,
FU0109,,,,,
FU0029,,,,,
EW2358,,,,,
EW4069,"NAVD 88
 ORTHO HEIGHT - 269.95 (+/-2cm) 885.7 (feet) VERTCON3",885.7,False,883.15,
EW4070,,,,,
FU0110,,,,,
EW4071,,,,,
EW4323,"NAVD 88
 ORTHO HEIGHT - 273.59 (+/-2cm) 897.6 (feet) VERTCON3",897.6,False,894.9,
EW2370,"NAVD 88
 ORTHO HEIGHT - 280.37 (+/-2cm) 919.8 (feet) VERTCON3",919.8,False,916.35,
FU0034,"NAVD 88
 ORTHO HEIGHT - 288.779 (meters) 947.44 (feet) ADJUSTED",947.44,False,944.69,
FU0275,,,,,
EW4374,"NAVD 88
 ORTHO HEIGHT - 291.77 (+/-2cm) 957.2 (feet) VERTCON3",957.2,False,954.6,
EW2477,"NAVD 88
 ORTHO HEIGHT - 292.42 (+/-2cm) 959.4 (feet) VERTCON3",959.4,False,955.79,
EW4788,"NAVD 88
 ORTHO HEIGHT - 298.63 (+/-2cm) 979.8 (feet) VERTCON3",979.8,False,976.44,
EW2491,,,,,
EW4076,,,,,
FU0038,,,,,
EW6762,,,,,
EW4972,,,,,
EW4980,"NAVD 88
 ORTHO HEIGHT - 316.79 (+/-2cm) 1039.3 (feet) VERTCON3",1039.3,False,1036.71,
EW4967,,,,,
EW2486,,,,,
EW2505,,,,,
EW2500,,,,,
EW4079,"NAVD 88
 ORTHO HEIGHT - 327.95 (+/-2cm) 1075.9 (feet) VERTCON3",1075.9,False,1073.41,
EW4984,,,,,
FU0040,"NAVD 88
 ORTHO HEIGHT - 328.938 (meters) 1079.19 (feet) READJUSTED",1079.19,False,1076.43,
EW2499,,,,,
FU3234,,,,,
EW2517,"NAVD 88
 ORTHO HEIGHT - 337.24 (+/-2cm) 1106.4 (feet) VERTCON3",1106.4,False,1102.8,
FU0041,"NAVD 88
 ORTHO HEIGHT - 341.724 (meters) 1121.14 (feet) ADJUSTED",1121.14,False,1118.4,
EW4363,,,,,
EW4993,,,,,
EW3683,,,,,
EW4949,"NAVD 88
 ORTHO HEIGHT - 354.610 (meters) 1163.42 (feet) ADJUSTED",1163.42,False,1160.73,
EW4947,"NAVD 88
 ORTHO HEIGHT - 357.34 (+/-2cm) 1172.4 (feet) VERTCON3",1172.4,False,1169.73,
EW2527,,,,,
EW4944,"NAVD 88
 ORTHO HEIGHT - 361.01 (+/-2cm) 1184.4 (feet) VERTCON3",1184.4,False,1181.72,
FU0042,,,,,
EW4081,,,,,
EW5008,,,,,
EW5011,,,,,
EW4344,,,,,
EW2534,"NAVD 88
 ORTHO HEIGHT - 379.92 (+/-2cm) 1246.5 (feet) VERTCON3",1246.5,False,1242.85,
EW2544,,,,,
EW4930,"NAVD 88
 ORTHO HEIGHT - 388.07 (+/-2cm) 1273.2 (feet) VERTCON3",1273.2,False,1270.3,
EW4931,,,,,
EW4343,"NAVD 88
 ORTHO HEIGHT - 388.87 (+/-2cm) 1275.8 (feet) VERTCON3",1275.8,False,1273.26,
EW2686,"NAVD 88
 ORTHO HEIGHT - 394.47 (+/-2cm) 1294.2 (feet) VERTCON3",1294.2,False,1291.57,
FU0047,"NAVD 88
 ORTHO HEIGHT - 396.440 (meters) 1300.65 (feet) READJUSTED",1300.65,False,1297.92,
EW4358,,,,,
EW4866,"NAVD 88
 ORTHO HEIGHT - 411.98 (+/-2cm) 1351.6 (feet) VERTCON3",1351.6,False,1348.06,
EW3674,"NAVD 88
 ORTHO HEIGHT - 424.17 (+/-2cm) 1391.6 (feet) VERTCON3",1391.6,False,1389.09,
EW2682,"NAVD 88
 ORTHO HEIGHT - 427.55 (+/-2cm) 1402.7 (feet) VERTCON3",1402.7,False,1400.0,
EW4870,,,,,
FU0043,,,,,
EW2761,"NAVD 88
 ORTHO HEIGHT - 441.601 (meters) 1448.82 (feet) ADJUSTED",1448.82,False,1446.24,
EW4873,"NAVD 88
 ORTHO HEIGHT - 439.792 (meters) 1442.88 (feet) ADJUSTED",1442.88,False,1440.19,
EW2674,,,,,
EW4904,"NAVD 88
 ORTHO HEIGHT - 454.387 (meters) 1490.77 (feet) ADJUSTED",1490.77,False,1488.06,
FU0051,,,,,
EW4350,"NAVD 88
 ORTHO HEIGHT - 457.42 (+/-2cm) 1500.7 (feet) VERTCON3",1500.7,False,1498.1,
FU0053,"NAVD 88
 ORTHO HEIGHT - 504.197 (meters) 1654.19 (feet) READJUSTED",1654.19,False,1651.45,
EW2669,"NAVD 88
 ORTHO HEIGHT - 492.21 (+/-2cm) 1614.9 (feet) VERTCON3",1614.9,False,1612.1,
FU0054,"NAVD 88
 ORTHO HEIGHT - 529.154 (meters) 1736.07 (feet) READJUSTED",1736.07,False,1733.34,
EW2647,,,,,
EW3665,,,,,
EW3667,,,,,
FU0057,"NAVD 88
 ORTHO HEIGHT - 555.763 (meters) 1823.37 (feet) ADJUSTED",1823.37,False,1820.66,
EW2770,"NAVD 88
 ORTHO HEIGHT - 565.35 (+/-2cm) 1854.8 (feet) VERTCON3",1854.8,False,1852.15,
EW2657,,,,,
EW2660,,,,,
FU0067,,,,,
EW2652,"NAVD 88
 ORTHO HEIGHT - 659.51 (+/-2cm) 2163.7 (feet) VERTCON3",2163.7,False,2160.85,
EW3660,"NAVD 88
 ORTHO HEIGHT - 670.85 (+/-2cm) 2200.9 (feet) VERTCON3",2200.9,False,2198.25,
EW0861,"NAVD 88
 ORTHO HEIGHT - 702.40 (+/-2cm) 2304.5 (feet) VERTCON3",2304.5,False,2301.68,
EW6764,,,,,
EW0540,"NAVD 88
 ORTHO HEIGHT - 702.347 (meters) 2304.28 (feet) ADJUSTED",2304.28,False,2301.5,
EW0538,"NAVD 88
 ORTHO HEIGHT - 703.300 (meters) 2307.41 (feet) ADJUSTED",2307.41,False,2304.63,
EW0865,"NAVD 88
 ORTHO HEIGHT - 702.84 (+/-2cm) 2305.9 (feet) VERTCON3",2305.9,False,2303.15,
EW0872,,,,,
EW0870,,,,,
FU0003,"NAVD 88
 ORTHO HEIGHT - 711.61 (+/-2cm) 2334.7 (feet) VERTCON3",2334.7,False,2331.92,
EW0878,"NAVD 88
 ORTHO HEIGHT - 709.786 (meters) 2328.69 (feet) ADJUSTED",2328.69,False,2326.03,
EW0533,,,,,
EW0532,"NAVD 88
 ORTHO HEIGHT - 711.600 (meters) 2334.64 (feet) ADJUSTED",2334.64,False,2331.85,
EW0526,"NAVD 88
 ORTHO HEIGHT - 718.63 (+/-2cm) 2357.7 (feet) VERTCON3",2357.7,False,2354.89,
EW2616,"NAVD 88
 ORTHO HEIGHT - 721.13 (+/-2cm) 2365.9 (feet) VERTCON3",2365.9,False,2362.98,
EW2778,,,,,
EW0525,,,,,
EW0944,"NAVD 88
 ORTHO HEIGHT - 735.070 (meters) 2411.64 (feet) ADJUSTED",2411.64,False,2408.89,
FU0006,"NAVD 88
 ORTHO HEIGHT - 736.27 (+/-2cm) 2415.6 (feet) VERTCON3",2415.6,False,2412.8,
EW0528,,,,,
EW0948,"NAVD 88
 ORTHO HEIGHT - 744.598 (meters) 2442.90 (feet) ADJUSTED",2442.9,False,2440.15,
EW2619,"NAVD 88
 ORTHO HEIGHT - 753.05 (+/-2cm) 2470.6 (feet) VERTCON3",2470.6,False,2467.71,
EW0517,,,,,
EW0951,,,,,
EW0950,"NAVD 88
 ORTHO HEIGHT - 773.630 (meters) 2538.15 (feet) ADJUSTED",2538.15,False,2535.39,
EW0498,,,,,
EW0958,,,,,
EW0954,,,,,
EW0959,"NAVD 88
 ORTHO HEIGHT - 782.026 (meters) 2565.70 (feet) ADJUSTED",2565.7,False,2562.9,
EW0102,,,,,
EW2623,"NAVD 88
 ORTHO HEIGHT - 791.28 (+/-2cm) 2596.1 (feet) VERTCON3",2596.1,False,2593.18,
EW0347,,,,,
FU0010,"NAVD 88
 ORTHO HEIGHT - 800.15 (+/-2cm) 2625.2 (feet) VERTCON3",2625.2,False,2622.36,
EW0964,"NAVD 88
 ORTHO HEIGHT - 802.751 (meters) 2633.69 (feet) ADJUSTED",2633.69,False,2630.89,
FU0482,"NAVD 88
 ORTHO HEIGHT - 805.930 (meters) 2644.12 (feet) ADJUSTED",2644.12,False,2641.3,
EW0323,,,,,
EW0320,,,,,
FU0481,,,,,
EW0100,,,,,
EW2626,,,,,
EW2625,"NAVD 88
 ORTHO HEIGHT - 823.08 (+/-2cm) 2700.4 (feet) VERTCON3",2700.4,False,2697.54,
FU0015,"NAVD 88
 ORTHO HEIGHT - 830.48 (+/-2cm) 2724.7 (feet) VERTCON3",2724.7,False,2721.9,
FU0475,,,,,
FU0471,,,,,
FU0469,"NAVD 88
 ORTHO HEIGHT - 848.730 (meters) 2784.54 (feet) ADJUSTED",2784.54,False,2781.73,
EW3652,,,,,
EW0263,,,,,
FU0468,,,,,
EW2793,"NAVD 88
 ORTHO HEIGHT - 856.48 (+/-2cm) 2810.0 (feet) VERTCON3",2810.0,False,2807.19,
EW0079,"NAVD 88
 ORTHO HEIGHT - 862.35 (+/-2cm) 2829.2 (feet) VERTCON3",2829.2,False,2826.4,
EW2629,"NAVD 88
 ORTHO HEIGHT - 865.29 (+/-2cm) 2838.9 (feet) VERTCON3",2838.9,False,2836.01,
EW2785,,,,,
FU0019,"NAVD 88
 ORTHO HEIGHT - 879.20 (+/-2cm) 2884.5 (feet) VERTCON3",2884.5,False,2881.72,
EW0204,"NAVD 88
 ORTHO HEIGHT - 881.815 (meters) 2893.09 (feet) ADJUSTED",2893.09,False,2890.25,
EW2794,"NAVD 88
 ORTHO HEIGHT - 893.81 (+/-2cm) 2932.4 (feet) VERTCON3",2932.4,False,2929.66,
FU0462,"NAVD 88
 ORTHO HEIGHT - 901.006 (meters) 2956.05 (feet) ADJUSTED",2956.05,False,2953.22,
FU0461,,,,,
EW2633,"NAVD 88
 ORTHO HEIGHT - 941.51 (+/-2cm) 3088.9 (feet) VERTCON3",3088.9,False,3086.04,
FU0021,"NAVD 88
 ORTHO HEIGHT - 935.66 (+/-2cm) 3069.7 (feet) VERTCON3",3069.7,False,3066.9,
EW2796,,,,,
FU0459,"NAVD 88
 ORTHO HEIGHT - 965.136 (meters) 3166.45 (feet) READJUSTED",3166.45,False,3163.58,
EW3650,,,,,
FU0023,"NAVD 88
 ORTHO HEIGHT - 969.33 (+/-2cm) 3180.2 (feet) VERTCON3",3180.2,False,3177.39,
EW0150,"NAVD 88
 ORTHO HEIGHT - 977.183 (meters) 3205.97 (feet) READJUSTED",3205.97,False,3203.08,
EW0145,"NAVD 88
 ORTHO HEIGHT - 982.245 (meters) 3222.58 (feet) READJUSTED",3222.58,False,3219.69,
FU0025,"NAVD 88
 ORTHO HEIGHT - 1010.01 (+/-2cm) 3313.7 (feet) VERTCON3",3313.7,False,3310.85,
EW3467,,,,,
EW2804,,,,,
FU0457,,,,,
EW2817,"NAVD 88
 ORTHO HEIGHT - 1031.45 (+/-2cm) 3384.0 (feet) VERTCON3",3384.0,False,3381.28,
EW3336,"NAVD 88
 ORTHO HEIGHT - 1013.48 (+/-2cm) 3325.1 (feet) VERTCON3",3325.1,False,3322.08,
EW3378,,,,,
EW3069,,,,,
EW3388,"NAVD 88
 ORTHO HEIGHT - 1071.712 (meters) 3516.11 (feet) ADJUSTED",3516.11,False,3513.15,
EW3439,"NAVD 88
 ORTHO HEIGHT - 1056.611 (meters) 3466.56 (feet) ADJUSTED",3466.56,False,3463.64,
FU0453,"NAVD 88
 ORTHO HEIGHT - 1088.050 (meters) 3569.71 (feet) ADJUSTED",3569.71,False,3566.76,
EW3437,,,,,
FU0406,,,,,
FU0452,"NAVD 88
 ORTHO HEIGHT - 1094.726 (meters) 3591.61 (feet) ADJUSTED",3591.61,False,3588.66,
EW3066,"NAVD 88
 ORTHO HEIGHT - 1096.03 (+/-2cm) 3595.9 (feet) VERTCON3",3595.9,False,3592.89,
EW3436,,,,,
EW2845,"NAVD 88
 ORTHO HEIGHT - 1125.18 (+/-2cm) 3691.5 (feet) VERTCON3",3691.5,False,3688.62,
EW2838,"NAVD 88
 ORTHO HEIGHT - 1105.28 (+/-2cm) 3626.2 (feet) VERTCON3",3626.2,False,3623.39,
FU0401,,,,,
EW2834,"NAVD 88
 ORTHO HEIGHT - 1130.70 (+/-2cm) 3709.6 (feet) VERTCON3",3709.6,False,3706.84,
FU0396,"NAVD 88
 ORTHO HEIGHT - 1156.92 (+/-2cm) 3795.7 (feet) VERTCON3",3795.7,False,3792.7,
EW3396,"NAVD 88
 ORTHO HEIGHT - 1162.27 (+/-2cm) 3813.2 (feet) VERTCON3",3813.2,False,3810.19,
EW3452,,,,,
FU0394,"NAVD 88
 ORTHO HEIGHT - 1165.67 (+/-2cm) 3824.4 (feet) VERTCON3",3824.4,False,3821.4,
EW2832,,,,,
FU0412,"NAVD 88
 ORTHO HEIGHT - 1174.487 (meters) 3853.30 (feet) READJUSTED",3853.3,False,3850.47,
EW2831,"NAVD 88
 ORTHO HEIGHT - 1184.06 (+/-2cm) 3884.7 (feet) VERTCON3",3884.7,False,3881.91,
FU0390,"NAVD 88
 ORTHO HEIGHT - 1196.05 (+/-2cm) 3924.0 (feet) VERTCON3",3924.0,False,3921.14,
FU0391,"NAVD 88
 ORTHO HEIGHT - 1196.327 (meters) 3924.95 (feet) ADJUSTED",3924.95,False,3922.03,
FU0392,"NAVD 88
 ORTHO HEIGHT - 1196.918 (meters) 3926.89 (feet) ADJUSTED",3926.89,False,3923.9,
EW3448,,,,,
EW2850,,,,,
FU0418,,,,,
FU0416,"NAVD 88
 ORTHO HEIGHT - 1210.76 (+/-2cm) 3972.3 (feet) VERTCON3",3972.3,False,3969.5,
FU0385,,,,,
FU0387,,,,,
FU0421,,,,,
EW2857,"NAVD 88
 ORTHO HEIGHT - 1269.87 (+/-2cm) 4166.2 (feet) VERTCON3",4166.2,False,4163.2,
EW2855,"NAVD 88
 ORTHO HEIGHT - 1288.30 (+/-2cm) 4226.7 (feet) VERTCON3",4226.7,False,4223.68,
EW3445,,,,,
FU1948,,,,,
FU1952,,,,,
FU1233,,,,,
FU1961,"NAVD 88
 ORTHO HEIGHT - 87.933 (meters) 288.49 (feet) ADJUSTED",288.49,False,285.9,
FU3238,,,,,
FU1973,"NAVD 88
 ORTHO HEIGHT - 88.26 (+/-2cm) 289.6 (feet) VERTCON3",289.6,False,286.95,
FU3225,,,,,
FU2181,"NAVD 88
 ORTHO HEIGHT - 90.026 (meters) 295.36 (feet) ADJUSTED",295.36,False,292.65,
FU2183,,,,,
FU2186,"NAVD 88
 ORTHO HEIGHT - 96.487 (meters) 316.56 (feet) ADJUSTED",316.56,False,313.79,
FU2152,,,,,
FU2188,"NAVD 88
 ORTHO HEIGHT - 100.03 (+/-2cm) 328.2 (feet) VERTCON3",328.2,False,325.46,
FU2155,,,,,
FU1236,"NAVD 88
 ORTHO HEIGHT - 104.774 (meters) 343.75 (feet) ADJUSTED",343.75,False,341.1,
FU1756,,,,,
FU2160,"NAVD 88
 ORTHO HEIGHT - 112.573 (meters) 369.33 (feet) READJUSTED",369.33,False,366.61,
FU1750,,,,,
FU1743,"NAVD 88
 ORTHO HEIGHT - 122.259 (meters) 401.11 (feet) ADJUSTED",401.11,False,398.43,
FU1291,,,,,
FU1744,"NAVD 88
 ORTHO HEIGHT - 123.36 (+/-2cm) 404.7 (feet) VERTCON3",404.7,False,402.04,
FU1282,"NAVD 88
 ORTHO HEIGHT - 275.408 (meters) 903.57 (feet) ADJUSTED",903.57,False,900.86,
FU1286,"NAVD 88
 ORTHO HEIGHT - 195.512 (meters) 641.44 (feet) ADJUSTED",641.44,False,638.76,
FV0140,,,,,
FV0163,"NAVD 88
 ORTHO HEIGHT - 284.82 (+/-2cm) 934.4 (feet) VERTCON3",934.4,False,931.4,
FV0183,"NAVD 88
 ORTHO HEIGHT - 305.112 (meters) 1001.02 (feet) ADJUSTED",1001.02,False,998.16,
FV0186,"NAVD 88
 ORTHO HEIGHT - 308.96 (+/-2cm) 1013.6 (feet) VERTCON3",1013.6,False,1010.76,
FV0144,"NAVD 88
 ORTHO HEIGHT - 310.482 (meters) 1018.64 (feet) ADJUSTED",1018.64,False,1015.79,
FU1281,"NAVD 88
 ORTHO HEIGHT - 318.926 (meters) 1046.34 (feet) ADJUSTED",1046.34,False,1043.63,
FU1278,"NAVD 88
 ORTHO HEIGHT - 320.987 (meters) 1053.10 (feet) ADJUSTED",1053.1,False,1050.39,
FU1308,"NAVD 88
 ORTHO HEIGHT - 333.668 (meters) 1094.71 (feet) ADJUSTED",1094.71,False,1091.97,
FU1276,"NAVD 88
 ORTHO HEIGHT - 339.21 (+/-2cm) 1112.9 (feet) VERTCON3",1112.9,False,1110.2,
FV0143,"NAVD 88
 ORTHO HEIGHT - 338.35 (+/-2cm) 1110.1 (feet) VERTCON3",1110.1,False,1107.26,
FV0318,,,,,
FV0325,"NAVD 88
 ORTHO HEIGHT - 354.660 (meters) 1163.58 (feet) ADJUSTED",1163.58,False,1160.71,
FV0787,,,,,
FV0314,"NAVD 88
 ORTHO HEIGHT - 377.903 (meters) 1239.84 (feet) ADJUSTED",1239.84,False,1236.98,
FV0788,,,,,
FV0789,,,,,
FV0790,"NAVD 88
 ORTHO HEIGHT - 397.59 (+/-2cm) 1304.4 (feet) VERTCON3",1304.4,False,1301.59,
FV0794,"NAVD 88
 ORTHO HEIGHT - 419.35 (+/-2cm) 1375.8 (feet) VERTCON3",1375.8,False,1372.97,
FV0776,,,,,
FU1305,"NAVD 88
 ORTHO HEIGHT - 427.076 (meters) 1401.17 (feet) ADJUSTED",1401.17,False,1398.41,
FV0822,"NAVD 88
 ORTHO HEIGHT - 452.08 (+/-2cm) 1483.2 (feet) VERTCON3",1483.2,False,1480.3,
FV0775,,,,,
FV0777,"NAVD 88
 ORTHO HEIGHT - 457.151 (meters) 1499.84 (feet) ADJUSTED",1499.84,False,1496.99,
FV0805,"NAVD 88
 ORTHO HEIGHT - 462.042 (meters) 1515.88 (feet) ADJUSTED",1515.88,False,1513.04,
FV0806,"NAVD 88
 ORTHO HEIGHT - 507.575 (meters) 1665.27 (feet) ADJUSTED",1665.27,False,1662.41,
FV0825,"NAVD 88
 ORTHO HEIGHT - 471.571 (meters) 1547.15 (feet) ADJUSTED",1547.15,False,1544.29,
FV0476,"NAVD 88
 ORTHO HEIGHT - 514.338 (meters) 1687.46 (feet) ADJUSTED",1687.46,False,1684.6,
FV0821,"NAVD 88
 ORTHO HEIGHT - 547.05 (+/-2cm) 1794.8 (feet) VERTCON3",1794.8,False,1791.92,
FU1299,"NAVD 88
 ORTHO HEIGHT - 581.038 (meters) 1906.29 (feet) ADJUSTED",1906.29,False,1903.5,
FV0475,"NAVD 88
 ORTHO HEIGHT - 573.03 (+/-2cm) 1880.0 (feet) VERTCON3",1880.0,False,1877.14,
FV1042,,,,,
FV0815,"NAVD 88
 ORTHO HEIGHT - 600.924 (meters) 1971.53 (feet) ADJUSTED",1971.53,False,1968.67,
FV1044,,,,,
FU1268,"NAVD 88
 ORTHO HEIGHT - 615.220 (meters) 2018.43 (feet) ADJUSTED",2018.43,False,2015.57,
FV0456,,,,,
FV0453,"NAVD 88
 ORTHO HEIGHT - 616.696 (meters) 2023.28 (feet) ADJUSTED",2023.28,False,2020.41,
FU1263,,,,,
FU1266,,,,,
FU1256,"NAVD 88
 ORTHO HEIGHT - 635.44 (+/-2cm) 2084.8 (feet) VERTCON3",2084.8,False,2081.93,
FV0474,"NAVD 88
 ORTHO HEIGHT - 639.225 (meters) 2097.19 (feet) ADJUSTED",2097.19,,,
FV0460,"NAVD 88
 ORTHO HEIGHT - 641.62 (+/-2cm) 2105.0 (feet) VERTCON3",2105.0,False,2102.17,
FU1259,"NAVD 88
 ORTHO HEIGHT - 650.36 (+/-2cm) 2133.7 (feet) VERTCON3",2133.7,False,2130.88,
