pid,navd88_match_line,navd88_ft,ngvd29_flag,ngvd29_ft,error
JT0695,"NAVD 88
 ORTHO HEIGHT - 89.976 (meters) 295.20 (feet) ADJUSTED",295.2,False,292.6,
FU3783,"NAVD 88
 ORTHO HEIGHT - 90.267 (meters) 296.15 (feet) ADJUSTED",296.15,,,
HS1349,"NAVD 88
 ORTHO HEIGHT - 90.391 (meters) 296.56 (feet) ADJUSTED",296.56,,,
EW9292,,,,,
HT3529,"NAVD 88
 ORTHO HEIGHT - 90.536 (meters) 297.03 (feet) ADJUSTED",297.03,True,294.34,
EW9304,,,,,
KT2239,"NAVD 88
 ORTHO HEIGHT - 90.764 (meters) 297.78 (feet) ADJUSTED",297.78,True,294.86,
KS1946,"NAVD 88
 ORTHO HEIGHT - 90.934 (meters) 298.34 (feet) ADJUSTED",298.34,,,
LU0398,"NAVD 88
 ORTHO HEIGHT - 91.168 (meters) 299.11 (feet) ADJUSTED",299.11,False,296.8,
EW9373,,,,,
EW9415,,,,,
EV9067,,,,,
KT2251,"NAVD 88
 ORTHO HEIGHT - 91.932 (meters) 301.61 (feet) ADJUSTED",301.61,True,298.68,
EV9068,,,,,
OA0867,"NAVD 88
 ORTHO HEIGHT - 92.160 (meters) 302.36 (feet) ADJUSTED",302.36,,,
HS5138,"NAVD 88
 ORTHO HEIGHT - 91.943 (meters) 301.65 (feet) ADJUSTED",301.65,,,
DX3675,"NAVD 88
 ORTHO HEIGHT - 91.954 (meters) 301.69 (feet) ADJUSTED",301.69,,,
FU3757,"NAVD 88
 ORTHO HEIGHT - 91.963 (meters) 301.72 (feet) ADJUSTED",301.72,,,
EW9372,,,,,
EW9371,"NAVD 88
 ORTHO HEIGHT - 92.119 (meters) 302.23 (feet) ADJUSTED",302.23,,,
EW9414,,,,,
EW9410,,,,,
OA0836,"NAVD 88
 ORTHO HEIGHT - 92.824 (meters) 304.54 (feet) ADJUSTED",304.54,,,
GU4129,"NAVD 88
 ORTHO HEIGHT - 92.628 (meters) 303.90 (feet) ADJUSTED",303.9,,,
FU3759,"NAVD 88
 ORTHO HEIGHT - 92.40 (meters) 303.1 (feet) GPS OBS",303.1,,,
EV9069,,,,,
EV9065,,,,,
EV9066,,,,,
JT9505,"NAVD 88
 ORTHO HEIGHT - 93.304 (meters) 306.11 (feet) ADJUSTED",306.11,True,303.49,
DC0700,"NAVD 88
 ORTHO HEIGHT - 93.207 (meters) 305.80 (feet) ADJUSTED",305.8,True,303.57,
LU2279,"NAVD 88
 ORTHO HEIGHT - 93.647 (meters) 307.24 (feet) ADJUSTED",307.24,,,
FU3755,"NAVD 88
 ORTHO HEIGHT - 93.483 (meters) 306.70 (feet) ADJUSTED",306.7,,,
EW9419,,,,,
EV9064,,,,,
LU1881,"NAVD 88
 ORTHO HEIGHT - 94.130 (meters) 308.82 (feet) ADJUSTED",308.82,True,305.78,
EW9455,"NAVD 88
 ORTHO HEIGHT - 93.893 (meters) 308.05 (feet) ADJUSTED",308.05,,,
EW9370,"NAVD 88
 ORTHO HEIGHT - 93.938 (meters) 308.19 (feet) ADJUSTED",308.19,,,
EW9293,,,,,
EW9305,,,,,
EW9306,,,,,
LU2278,"NAVD 88
 ORTHO HEIGHT - 94.826 (meters) 311.11 (feet) ADJUSTED",311.11,,,
FU3756,"NAVD 88
 ORTHO HEIGHT - 94.43 (meters) 309.8 (feet) GPS OBS",309.8,,,
EW9405,,,,,
EW9294,,,,,
LU2277,"NAVD 88
 ORTHO HEIGHT - 94.969 (meters) 311.58 (feet) ADJUSTED",311.58,,,
HS5166,"NAVD 88
 ORTHO HEIGHT - 94.818 (meters) 311.08 (feet) ADJUSTED",311.08,True,308.27,
FU3762,"NAVD 88
 ORTHO HEIGHT - 94.798 (meters) 311.02 (feet) ADJUSTED",311.02,,,
FU3754,"NAVD 88
 ORTHO HEIGHT - 95.069 (meters) 311.91 (feet) ADJUSTED",311.91,,,
JT9426,"NAVD 88
 ORTHO HEIGHT - 95.208 (meters) 312.36 (feet) ADJUSTED",312.36,True,309.47,
EW9404,,,,,
EW9443,"NAVD 88
 ORTHO HEIGHT - 95.136 (meters) 312.13 (feet) ADJUSTED",312.13,,,
FV1984,"NAVD 88
 ORTHO HEIGHT - 95.186 (meters) 312.29 (feet) ADJUSTED",312.29,,,
EV9063,,,,,
FU3760,"NAVD 88
 ORTHO HEIGHT - 95.386 (meters) 312.95 (feet) ADJUSTED",312.95,,,
JT9515,"NAVD 88
 ORTHO HEIGHT - 95.568 (meters) 313.54 (feet) ADJUSTED",313.54,True,310.87,
EW9307,,,,,
LU1702,"NAVD 88
 ORTHO HEIGHT - 95.941 (meters) 314.77 (feet) ADJUSTED",314.77,True,311.43,
FU3758,"NAVD 88
 ORTHO HEIGHT - 95.85 (meters) 314.5 (feet) GPS OBS",314.5,,,
GU4094,"NAVD 88
 ORTHO HEIGHT - 96.194 (meters) 315.60 (feet) ADJUSTED",315.6,,,
EW9408,,,,,
EW9407,,,,,
KT2250,"NAVD 88
 ORTHO HEIGHT - 96.551 (meters) 316.77 (feet) ADJUSTED",316.77,True,313.84,
EW9406,,,,,
FU3761,"NAVD 88
 ORTHO HEIGHT - 96.46 (meters) 316.5 (feet) GPS OBS",316.5,,,
EV9176,"NAVD 88
 ORTHO HEIGHT - 96.601 (meters) 316.93 (feet) ADJUSTED",316.93,,,
OA0810,"NAVD 88
 ORTHO HEIGHT - 96.919 (meters) 317.98 (feet) ADJUSTED",317.98,,,
EV9175,"NAVD 88
 ORTHO HEIGHT - 96.643 (meters) 317.07 (feet) ADJUSTED",317.07,,,
EW9413,,,,,
LU1960,"NAVD 88
 ORTHO HEIGHT - 97.160 (meters) 318.77 (feet) ADJUSTED",318.77,,316.4,
EW9295,,,,,
EV9071,,,,,
GU4159,"NAVD 88
 ORTHO HEIGHT - 96.872 (meters) 317.82 (feet) ADJUSTED",317.82,,,
EV9070,"NAVD 88
 ORTHO HEIGHT - 97.129 (meters) 318.66 (feet) ADJUSTED",318.66,,,
GU4143,,,,,
LU2275,"NAVD 88
 ORTHO HEIGHT - 97.545 (meters) 320.03 (feet) ADJUSTED",320.03,,,
EW9418,,,,,
EW9417,,,,,
FU3788,"NAVD 88
 ORTHO HEIGHT - 97.303 (meters) 319.23 (feet) ADJUSTED",319.23,,,
LU2276,"NAVD 88
 ORTHO HEIGHT - 97.612 (meters) 320.25 (feet) ADJUSTED",320.25,,,
GU4132,"NAVD 88
 ORTHO HEIGHT - 97.407 (meters) 319.58 (feet) ADJUSTED",319.58,,,
EV9062,,,,,
EW9296,,,,,
HS2768,"NAVD 88
 ORTHO HEIGHT - 97.666 (meters) 320.43 (feet) ADJUSTED",320.43,True,317.61,
LV0594,"NAVD 88
 ORTHO HEIGHT - 97.965 (meters) 321.41 (feet) ADJUSTED",321.41,,,
EW9369,"NAVD 88
 ORTHO HEIGHT - 97.838 (meters) 320.99 (feet) ADJUSTED",320.99,,,
EV9061,,,,,
EW9409,,,,,
EW9454,"NAVD 88
 ORTHO HEIGHT - 97.910 (meters) 321.23 (feet) ADJUSTED",321.23,,,
FU3753,"NAVD 88
 ORTHO HEIGHT - 98.10 (meters) 321.8 (feet) GPS OBS",321.8,,,
GT2117,"NAVD 88
 ORTHO HEIGHT - 98.155 (meters) 322.03 (feet) ADJUSTED",322.03,,,
JT9464,"NAVD 88
 ORTHO HEIGHT - 98.285 (meters) 322.46 (feet) ADJUSTED",322.46,True,319.68,
JT9422,"NAVD 88
 ORTHO HEIGHT - 98.400 (meters) 322.83 (feet) ADJUSTED",322.83,True,319.94,
GU4133,"NAVD 88
 ORTHO HEIGHT - 98.325 (meters) 322.59 (feet) ADJUSTED",322.59,,,
GU4157,"NAVD 88
 ORTHO HEIGHT - 98.552 (meters) 323.33 (feet) ADJUSTED",323.33,,,
GU4142,"NAVD 88
 ORTHO HEIGHT - 98.42 (meters) 322.9 (feet) GPS OBS",322.9,,,
EV9072,,,,,
EW9300,,,,,
EW9299,,,,,
EV9060,,,,,
GU4144,"NAVD 88
 ORTHO HEIGHT - 99.011 (meters) 324.84 (feet) ADJUSTED",324.84,,,
HS5167,"NAVD 88
 ORTHO HEIGHT - 99.170 (meters) 325.36 (feet) ADJUSTED",325.36,True,322.55,
GU4160,"NAVD 88
 ORTHO HEIGHT - 98.96 (meters) 324.7 (feet) GPS OBS",324.7,,,
KS1190,"NAVD 88
 ORTHO HEIGHT - 99.582 (meters) 326.71 (feet) ADJUSTED",326.71,False,324.3,
GU2424,"NAVD 88
 ORTHO HEIGHT - 99.373 (meters) 326.03 (feet) ADJUSTED",326.03,True,323.07,
JT9423,"NAVD 88
 ORTHO HEIGHT - 99.664 (meters) 326.98 (feet) ADJUSTED",326.98,True,324.09,
JT9521,"NAVD 88
 ORTHO HEIGHT - 99.885 (meters) 327.71 (feet) ADJUSTED",327.71,,,
GU2452,"NAVD 88
 ORTHO HEIGHT - 99.651 (meters) 326.94 (feet) ADJUSTED",326.94,True,323.95,
EV9059,,,,,
EV9058,,,,,
JT9427,"NAVD 88
 ORTHO HEIGHT - 100.022 (meters) 328.16 (feet) ADJUSTED",328.16,True,325.27,
KT1775,"NAVD 88
 ORTHO HEIGHT - 100.331 (meters) 329.17 (feet) ADJUSTED",329.17,True,326.2,
EV9174,"NAVD 88
 ORTHO HEIGHT - 100.227 (meters) 328.83 (feet) ADJUSTED",328.83,,,
EW9308,,,,,
FU3777,"NAVD 88
 ORTHO HEIGHT - 100.272 (meters) 328.98 (feet) ADJUSTED",328.98,,,
GU4158,"NAVD 88
 ORTHO HEIGHT - 100.339 (meters) 329.20 (feet) ADJUSTED",329.2,,,
GU4145,"NAVD 88
 ORTHO HEIGHT - 100.536 (meters) 329.84 (feet) ADJUSTED",329.84,,,
OA0851,"NAVD 88
 ORTHO HEIGHT - 100.878 (meters) 330.96 (feet) ADJUSTED",330.96,,,
HS5169,"NAVD 88
 ORTHO HEIGHT - 100.768 (meters) 330.60 (feet) ADJUSTED",330.6,True,327.8,
GU4154,"NAVD 88
 ORTHO HEIGHT - 100.891 (meters) 331.01 (feet) ADJUSTED",331.01,,,
GU4153,"NAVD 88
 ORTHO HEIGHT - 100.911 (meters) 331.07 (feet) ADJUSTED",331.07,,,
GU4156,"NAVD 88
 ORTHO HEIGHT - 100.927 (meters) 331.12 (feet) ADJUSTED",331.12,,,
GU4150,"NAVD 88
 ORTHO HEIGHT - 101.004 (meters) 331.38 (feet) ADJUSTED",331.38,,,
GU4147,"NAVD 88
 ORTHO HEIGHT - 101.012 (meters) 331.40 (feet) ADJUSTED",331.4,,,
GU4151,"NAVD 88
 ORTHO HEIGHT - 101.018 (meters) 331.42 (feet) ADJUSTED",331.42,,,
GU4148,"NAVD 88
 ORTHO HEIGHT - 101.104 (meters) 331.71 (feet) ADJUSTED",331.71,,,
GU4093,"NAVD 88
 ORTHO HEIGHT - 101.314 (meters) 332.39 (feet) ADJUSTED",332.39,,,
GU4146,"NAVD 88
 ORTHO HEIGHT - 101.195 (meters) 332.00 (feet) ADJUSTED",332.0,,,
EV9057,,,,,
JT9425,"NAVD 88
 ORTHO HEIGHT - 101.570 (meters) 333.23 (feet) ADJUSTED",333.23,True,330.34,
GU4149,"NAVD 88
 ORTHO HEIGHT - 101.534 (meters) 333.12 (feet) ADJUSTED",333.12,,,
EV9056,,,,,
JT9522,"NAVD 88
 ORTHO HEIGHT - 101.689 (meters) 333.62 (feet) ADJUSTED",333.62,,,
KT2266,"NAVD 88
 ORTHO HEIGHT - 101.693 (meters) 333.64 (feet) ADJUSTED",333.64,True,330.72,
EW9298,,,,,
DZ1792,"NAVD 88
 ORTHO HEIGHT - 101.815 (meters) 334.04 (feet) ADJUSTED",334.04,,,
EV9055,,,,,
EW9297,,,,,
DC1437,"NAVD 88
 ORTHO HEIGHT - 102.518 (meters) 336.34 (feet) ADJUSTED",336.34,,,
JT0917,"NAVD 88
 ORTHO HEIGHT - 102.632 (meters) 336.72 (feet) ADJUSTED",336.72,False,334.04,
DC0085,"NAVD 88
 ORTHO HEIGHT - 102.532 (meters) 336.39 (feet) ADJUSTED",336.39,True,334.23,
LV0579,"NAVD 88
 ORTHO HEIGHT - 102.825 (meters) 337.35 (feet) ADJUSTED",337.35,,,
GU4155,"NAVD 88
 ORTHO HEIGHT - 102.31 (meters) 335.7 (feet) GPS OBS",335.7,,,
EW9403,,,,,
EV9054,,,,,
EV9051,,,,,
GU4140,"NAVD 88
 ORTHO HEIGHT - 102.966 (meters) 337.81 (feet) ADJUSTED",337.81,,,
GU4152,"NAVD 88
 ORTHO HEIGHT - 102.964 (meters) 337.81 (feet) ADJUSTED",337.81,,,
GU4139,"NAVD 88
 ORTHO HEIGHT - 103.036 (meters) 338.04 (feet) ADJUSTED",338.04,,,
EW9486,"NAVD 88
 ORTHO HEIGHT - 103.103 (meters) 338.26 (feet) ADJUSTED",338.26,,,
EV9049,,,,,
GU2455,"NAVD 88
 ORTHO HEIGHT - 103.266 (meters) 338.80 (feet) ADJUSTED",338.8,True,335.84,
EW1087,"NAVD 88
 ORTHO HEIGHT - 103.293 (meters) 338.89 (feet) ADJUSTED",338.89,False,336.32,
EV9050,,,,,
EV9173,"NAVD 88
 ORTHO HEIGHT - 103.318 (meters) 338.97 (feet) ADJUSTED",338.97,,,
HS5137,"NAVD 88
 ORTHO HEIGHT - 103.417 (meters) 339.29 (feet) ADJUSTED",339.29,,,
GU4138,"NAVD 88
 ORTHO HEIGHT - 103.597 (meters) 339.88 (feet) ADJUSTED",339.88,,,
EV9048,,,,,
LV0663,"NAVD 88
 ORTHO HEIGHT - 103.931 (meters) 340.98 (feet) ADJUSTED",340.98,True,337.76,
EV9052,,,,,
EV9053,,,,,
EV9047,,,,,
HS5168,"NAVD 88
 ORTHO HEIGHT - 104.267 (meters) 342.08 (feet) ADJUSTED",342.08,True,339.28,
EV9046,,,,,
KT2249,"NAVD 88
 ORTHO HEIGHT - 104.985 (meters) 344.44 (feet) ADJUSTED",344.44,True,341.51,
EV9045,,,,,
DX3674,"NAVD 88
 ORTHO HEIGHT - 105.061 (meters) 344.69 (feet) ADJUSTED",344.69,,,
GU4130,"NAVD 88
 ORTHO HEIGHT - 105.170 (meters) 345.05 (feet) ADJUSTED",345.05,,,
JT9528,"NAVD 88
 ORTHO HEIGHT - 105.353 (meters) 345.65 (feet) ADJUSTED",345.65,,,
EV9044,,,,,
FU3778,"NAVD 88
 ORTHO HEIGHT - 105.302 (meters) 345.48 (feet) ADJUSTED",345.48,,,
EV9043,,,,,
OA0811,"NAVD 88
 ORTHO HEIGHT - 106.556 (meters) 349.59 (feet) ADJUSTED",349.59,,,
HS5136,"NAVD 88
 ORTHO HEIGHT - 106.398 (meters) 349.07 (feet) ADJUSTED",349.07,,,
JT9424,"NAVD 88
 ORTHO HEIGHT - 106.715 (meters) 350.11 (feet) ADJUSTED",350.11,True,347.22,
EW9393,"NAVD 88
 ORTHO HEIGHT - 107.199 (meters) 351.70 (feet) ADJUSTED",351.7,,,
EV9172,"NAVD 88
 ORTHO HEIGHT - 107.231 (meters) 351.81 (feet) ADJUSTED",351.81,,,
EW9310,,,,,
EW9309,,,,,
JT0707,"NAVD 88
 ORTHO HEIGHT - 107.674 (meters) 353.26 (feet) ADJUSTED",353.26,False,350.56,
GU4134,"NAVD 88
 ORTHO HEIGHT - 107.933 (meters) 354.11 (feet) ADJUSTED",354.11,,,
KT2268,"NAVD 88
 ORTHO HEIGHT - 107.756 (meters) 353.53 (feet) ADJUSTED",353.53,True,350.62,
JT9523,"NAVD 88
 ORTHO HEIGHT - 108.742 (meters) 356.76 (feet) ADJUSTED",356.76,,,
EW9311,,,,,
LU2273,"NAVD 88
 ORTHO HEIGHT - 110.181 (meters) 361.49 (feet) ADJUSTED",361.49,,,
FU3779,"NAVD 88
 ORTHO HEIGHT - 109.462 (meters) 359.13 (feet) ADJUSTED",359.13,,,
EW1088,"NAVD 88
 ORTHO HEIGHT - 109.981 (meters) 360.83 (feet) ADJUSTED",360.83,False,358.26,
KT2269,"NAVD 88
 ORTHO HEIGHT - 110.185 (meters) 361.50 (feet) ADJUSTED",361.5,True,358.59,
JT9509,"NAVD 88
 ORTHO HEIGHT - 110.534 (meters) 362.64 (feet) ADJUSTED",362.64,True,359.98,
LV0595,"NAVD 88
 ORTHO HEIGHT - 110.414 (meters) 362.25 (feet) ADJUSTED",362.25,,,
EW9312,,,,,
JT9421,"NAVD 88
 ORTHO HEIGHT - 110.659 (meters) 363.05 (feet) ADJUSTED",363.05,True,360.16,
EV9042,,,,,
LU1876,"NAVD 88
 ORTHO HEIGHT - 111.452 (meters) 365.66 (feet) ADJUSTED",365.66,True,362.52,
FU3780,"NAVD 88
 ORTHO HEIGHT - 111.782 (meters) 366.74 (feet) ADJUSTED",366.74,,,
GU2441,"NAVD 88
 ORTHO HEIGHT - 111.643 (meters) 366.28 (feet) ADJUSTED",366.28,True,363.27,
EV9171,"NAVD 88
 ORTHO HEIGHT - 112.017 (meters) 367.51 (feet) ADJUSTED",367.51,,,
EW9313,,,,,
FU3787,"NAVD 88
 ORTHO HEIGHT - 112.456 (meters) 368.95 (feet) ADJUSTED",368.95,,,
EW9314,,,,,
KT1783,"NAVD 88
 ORTHO HEIGHT - 113.166 (meters) 371.28 (feet) ADJUSTED",371.28,True,368.32,
LV0662,"NAVD 88
 ORTHO HEIGHT - 112.753 (meters) 369.92 (feet) ADJUSTED",369.92,True,366.71,
GU4131,"NAVD 88
 ORTHO HEIGHT - 113.150 (meters) 371.23 (feet) ADJUSTED",371.23,,,
FU3785,"NAVD 88
 ORTHO HEIGHT - 113.403 (meters) 372.06 (feet) ADJUSTED",372.06,,,
JT9419,"NAVD 88
 ORTHO HEIGHT - 113.963 (meters) 373.89 (feet) ADJUSTED",373.89,True,371.0,
EV9041,,,,,
EV9170,"NAVD 88
 ORTHO HEIGHT - 115.209 (meters) 377.98 (feet) ADJUSTED",377.98,,,
LU1879,"NAVD 88
 ORTHO HEIGHT - 115.355 (meters) 378.46 (feet) ADJUSTED",378.46,True,375.42,
DX3672,"NAVD 88
 ORTHO HEIGHT - 115.534 (meters) 379.05 (feet) ADJUSTED",379.05,,,
FU1605,"NAVD 88
 ORTHO HEIGHT - 115.482 (meters) 378.88 (feet) ADJUSTED",378.88,,,
DX3673,"NAVD 88
 ORTHO HEIGHT - 115.877 (meters) 380.17 (feet) ADJUSTED",380.17,,,
EW1089,"NAVD 88
 ORTHO HEIGHT - 116.338 (meters) 381.69 (feet) ADJUSTED",381.69,False,379.06,
FU3781,"NAVD 88
 ORTHO HEIGHT - 116.488 (meters) 382.18 (feet) ADJUSTED",382.18,,,
GU2440,"NAVD 88
 ORTHO HEIGHT - 116.723 (meters) 382.95 (feet) ADJUSTED",382.95,True,379.95,
LU2272,"NAVD 88
 ORTHO HEIGHT - 116.997 (meters) 383.85 (feet) ADJUSTED",383.85,,,
EW9396,,,,,
EW9395,"NAVD 88
 ORTHO HEIGHT - 116.791 (meters) 383.17 (feet) ADJUSTED",383.17,,,
EW9397,,,,,
EW9402,,,,,
JT9495,"NAVD 88
 ORTHO HEIGHT - 117.107 (meters) 384.21 (feet) ADJUSTED",384.21,True,381.57,
GU2438,"NAVD 88
 ORTHO HEIGHT - 117.391 (meters) 385.14 (feet) ADJUSTED",385.14,True,382.03,
EV9040,,,,,
EV9039,,,,,
EW1090,"NAVD 88
 ORTHO HEIGHT - 117.444 (meters) 385.31 (feet) ADJUSTED",385.31,False,382.73,
EW9315,,,,,
OA0842,"NAVD 88
 ORTHO HEIGHT - 118.425 (meters) 388.53 (feet) ADJUSTED",388.53,,,
DC0080,"NAVD 88
 ORTHO HEIGHT - 118.661 (meters) 389.31 (feet) ADJUSTED",389.31,True,387.06,
DX3671,"NAVD 88
 ORTHO HEIGHT - 118.421 (meters) 388.52 (feet) ADJUSTED",388.52,,,
LU1875,"NAVD 88
 ORTHO HEIGHT - 119.002 (meters) 390.43 (feet) ADJUSTED",390.43,True,387.27,
JT9517,"NAVD 88
 ORTHO HEIGHT - 118.885 (meters) 390.04 (feet) ADJUSTED",390.04,True,387.36,
EW9394,"NAVD 88
 ORTHO HEIGHT - 119.119 (meters) 390.81 (feet) ADJUSTED",390.81,,,
KT2270,"NAVD 88
 ORTHO HEIGHT - 119.439 (meters) 391.86 (feet) ADJUSTED",391.86,True,388.95,
DX3670,"NAVD 88
 ORTHO HEIGHT - 119.329 (meters) 391.50 (feet) ADJUSTED",391.5,,,
GU2433,"NAVD 88
 ORTHO HEIGHT - 120.253 (meters) 394.53 (feet) ADJUSTED",394.53,True,391.54,
EV9169,"NAVD 88
 ORTHO HEIGHT - 120.513 (meters) 395.38 (feet) ADJUSTED",395.38,,,
GU2312,"NAVD 88
 ORTHO HEIGHT - 120.420 (meters) 395.08 (feet) ADJUSTED",395.08,True,392.09,
JT9524,"NAVD 88
 ORTHO HEIGHT - 121.107 (meters) 397.33 (feet) ADJUSTED",397.33,,,
HS5135,"NAVD 88
 ORTHO HEIGHT - 120.691 (meters) 395.97 (feet) ADJUSTED",395.97,,,
GU2431,"NAVD 88
 ORTHO HEIGHT - 121.382 (meters) 398.23 (feet) ADJUSTED",398.23,True,395.22,
FU3782,"NAVD 88
 ORTHO HEIGHT - 121.452 (meters) 398.46 (feet) ADJUSTED",398.46,,,
GU3352,"NAVD 88
 ORTHO HEIGHT - 122.799 (meters) 402.88 (feet) ADJUSTED",402.88,,,
DY9292,"NAVD 88
 ORTHO HEIGHT - 122.439 (meters) 401.70 (feet) ADJUSTED",401.7,,,
FU3772,"NAVD 88
 ORTHO HEIGHT - 122.993 (meters) 403.52 (feet) ADJUSTED",403.52,,,
JT9527,"NAVD 88
 ORTHO HEIGHT - 123.013 (meters) 403.59 (feet) ADJUSTED",403.59,,,
GU2310,"NAVD 88
 ORTHO HEIGHT - 123.088 (meters) 403.83 (feet) ADJUSTED",403.83,True,401.01,
DC0078,"NAVD 88
 ORTHO HEIGHT - 123.082 (meters) 403.81 (feet) ADJUSTED",403.81,True,401.61,
EV9168,"NAVD 88
 ORTHO HEIGHT - 123.459 (meters) 405.05 (feet) ADJUSTED",405.05,,,
GU2307,"NAVD 88
 ORTHO HEIGHT - 123.952 (meters) 406.67 (feet) ADJUSTED",406.67,True,403.59,
GU2316,"NAVD 88
 ORTHO HEIGHT - 124.020 (meters) 406.89 (feet) ADJUSTED",406.89,True,403.94,
EW9453,"NAVD 88
 ORTHO HEIGHT - 124.143 (meters) 407.29 (feet) ADJUSTED",407.29,,,
GU2306,"NAVD 88
 ORTHO HEIGHT - 124.624 (meters) 408.87 (feet) ADJUSTED",408.87,True,405.98,
FU3771,"NAVD 88
 ORTHO HEIGHT - 124.219 (meters) 407.54 (feet) ADJUSTED",407.54,,,
EV9038,,,,,
EW9316,,,,,
GU2318,"NAVD 88
 ORTHO HEIGHT - 124.873 (meters) 409.69 (feet) ADJUSTED",409.69,True,406.68,
EW9398,,,,,
EW9451,"NAVD 88
 ORTHO HEIGHT - 125.361 (meters) 411.29 (feet) ADJUSTED",411.29,,,
GU4135,"NAVD 88
 ORTHO HEIGHT - 126.063 (meters) 413.59 (feet) ADJUSTED",413.59,,,
EW9399,"NAVD 88
 ORTHO HEIGHT - 126.254 (meters) 414.22 (feet) ADJUSTED",414.22,,,
EW9317,,,,,
EW9401,,,,,
GU2313,"NAVD 88
 ORTHO HEIGHT - 126.449 (meters) 414.86 (feet) ADJUSTED",414.86,True,411.94,
EW9318,,,,,
KT1787,"NAVD 88
 ORTHO HEIGHT - 127.198 (meters) 417.32 (feet) ADJUSTED",417.32,True,414.36,
EW0991,"NAVD 88
 ORTHO HEIGHT - 127.02 (+/-2cm) 416.7 (feet) VERTCON3",416.7,False,414.24,
EW9400,,,,,
LU2263,"NAVD 88
 ORTHO HEIGHT - 128.158 (meters) 420.47 (feet) ADJUSTED",420.47,,,
EW9450,"NAVD 88
 ORTHO HEIGHT - 128.010 (meters) 419.98 (feet) ADJUSTED",419.98,,,
EW9452,"NAVD 88
 ORTHO HEIGHT - 128.077 (meters) 420.20 (feet) ADJUSTED",420.2,,,
EV3328,"NAVD 88
 ORTHO HEIGHT - 128.153 (meters) 420.45 (feet) ADJUSTED",420.45,False,417.9,
GU2302,"NAVD 88
 ORTHO HEIGHT - 128.218 (meters) 420.66 (feet) ADJUSTED",420.66,True,417.7,
EW9470,"NAVD 88
 ORTHO HEIGHT - 128.225 (meters) 420.68 (feet) ADJUSTED",420.68,,,
DY9291,"NAVD 88
 ORTHO HEIGHT - 128.288 (meters) 420.89 (feet) ADJUSTED",420.89,,,
OA0837,"NAVD 88
 ORTHO HEIGHT - 128.570 (meters) 421.82 (feet) ADJUSTED",421.82,,,
JT9526,"NAVD 88
 ORTHO HEIGHT - 128.379 (meters) 421.19 (feet) ADJUSTED",421.19,,,
LU1885,"NAVD 88
 ORTHO HEIGHT - 128.606 (meters) 421.93 (feet) ADJUSTED",421.93,True,418.92,
EW9469,"NAVD 88
 ORTHO HEIGHT - 128.426 (meters) 421.34 (feet) ADJUSTED",421.34,,,
LU1703,"NAVD 88
 ORTHO HEIGHT - 128.743 (meters) 422.38 (feet) ADJUSTED",422.38,True,419.05,
LU2262,,,,,
LU2261,"NAVD 88
 ORTHO HEIGHT - 129.253 (meters) 424.06 (feet) ADJUSTED",424.06,,,
LU2257,"NAVD 88
 ORTHO HEIGHT - 129.293 (meters) 424.19 (feet) ADJUSTED",424.19,,,
FV1983,"NAVD 88
 ORTHO HEIGHT - 129.979 (meters) 426.44 (feet) ADJUSTED",426.44,,,
LU2260,"NAVD 88
 ORTHO HEIGHT - 130.364 (meters) 427.70 (feet) ADJUSTED",427.7,,,
JT9420,"NAVD 88
 ORTHO HEIGHT - 130.860 (meters) 429.33 (feet) ADJUSTED",429.33,True,426.44,
LU2274,"NAVD 88
 ORTHO HEIGHT - 131.263 (meters) 430.65 (feet) ADJUSTED",430.65,,,
EW1094,"NAVD 88
 ORTHO HEIGHT - 131.084 (meters) 430.06 (feet) ADJUSTED",430.06,False,427.49,
EV9036,,,,,
EV9037,,,,,
LU2271,"NAVD 88
 ORTHO HEIGHT - 132.107 (meters) 433.42 (feet) ADJUSTED",433.42,,,
EW9319,,,,,
GU4136,"NAVD 88
 ORTHO HEIGHT - 132.088 (meters) 433.36 (feet) ADJUSTED",433.36,,,
EW9320,,,,,
EV9167,"NAVD 88
 ORTHO HEIGHT - 132.824 (meters) 435.77 (feet) ADJUSTED",435.77,,,
GU2300,"NAVD 88
 ORTHO HEIGHT - 132.934 (meters) 436.13 (feet) ADJUSTED",436.13,True,432.92,
JT9525,"NAVD 88
 ORTHO HEIGHT - 133.307 (meters) 437.36 (feet) ADJUSTED",437.36,,,
LU1993,"NAVD 88
 ORTHO HEIGHT - 134.359 (meters) 440.81 (feet) ADJUSTED",440.81,,438.2,
FV1942,"NAVD 88
 ORTHO HEIGHT - 134.56 (meters) 441.5 (feet) GPS OBS",441.5,,,
LU2256,"NAVD 88
 ORTHO HEIGHT - 134.971 (meters) 442.82 (feet) ADJUSTED",442.82,,,
FV0246,"NAVD 88
 ORTHO HEIGHT - 134.935 (meters) 442.70 (feet) ADJUSTED",442.7,True,439.12,
EW1096,"NAVD 88
 ORTHO HEIGHT - 135.131 (meters) 443.34 (feet) ADJUSTED",443.34,False,440.75,
LU2259,,,,,
EW9487,"NAVD 88
 ORTHO HEIGHT - 135.654 (meters) 445.06 (feet) ADJUSTED",445.06,,,
LU1998,"NAVD 88
 ORTHO HEIGHT - 136.906 (meters) 449.17 (feet) ADJUSTED",449.17,True,447.0,
EW9321,,,,,
EW9322,,,,,
OA0210,"NAVD 88
 ORTHO HEIGHT - 137.620 (meters) 451.51 (feet) ADJUSTED",451.51,False,447.91,
